Element:     124  0.000    0.0    0.00 0.000000   885M0  -400.0   800.0   107.23 0.100000    0.000    0.000    0.000  443.659 2.363 2587
Element:     125  0.000    0.0    0.00 0.000000   868M0  -400.0   800.0    75.99 0.100000    0.000    0.000    0.000  441.398 2.351 2584
Element:     126  0.000    0.0    0.00 0.000000   869M0  -400.0   800.0   123.53 0.100000    0.000    0.000    0.000  439.089 2.341 2586
Element:     127  0.000    0.0    0.00 0.000000   884M0  -400.0   800.0   113.11 0.100000    0.000    0.000    0.000  436.850 2.329 2585
Element:     128  0.000    0.0    0.00 0.000000  1045M0  -400.0   800.0   116.47 0.100000    0.000    0.000    0.000  434.274 2.333 2043
Element:     129  0.000    0.0    0.00 0.000000  1028M0  -400.0   800.0   109.34 0.100000    0.000    0.000    0.000  432.035 2.322 2040
Element:     130  0.000    0.0    0.00 0.000000  1029M0  -400.0   800.0    88.02 0.100000    0.000    0.000    0.000  429.761 2.311 2042
Element:     131  0.000    0.0    0.00 0.000000  1044M0  -400.0   800.0   119.08 0.100000    0.000    0.000    0.000  427.546 2.300 2041
Element:     132  0.000    0.0    0.00 0.000000  1013M0  -400.0   800.0    89.94 0.100000    0.000    0.000    0.000  425.290 2.290 2651
Element:     133  0.000    0.0    0.00 0.000000   996M0  -400.0   800.0   108.73 0.100000    0.000    0.000    0.000  423.098 2.278 2648
Element:     134  0.000    0.0    0.00 0.000000   997M0  -400.0   800.0   100.70 0.100000    0.000    0.000    0.000  420.862 2.268 2650
Element:     135  0.000    0.0    0.00 0.000000  1012M0  -400.0   800.0   120.46 0.100000    0.000    0.000    0.000  418.693 2.256 2649
Element:     136  0.000    0.0    0.00 0.000000  1173M0  -400.0   800.0    83.80 0.100000    0.000    0.000    0.000  416.228 2.264 2939
Element:     137  0.000    0.0    0.00 0.000000  1156M0  -400.0   800.0    96.08 0.100000    0.000    0.000    0.000  414.055 2.251 2936
Element:     138  0.000    0.0    0.00 0.000000  1157M0  -400.0   800.0    82.80 0.100000    0.000    0.000    0.000  411.851 2.243 2938
Element:     139  0.000    0.0    0.00 0.000000  1172M0  -400.0   800.0   103.39 0.100000    0.000    0.000    0.000  409.702 2.230 2937
Element:     140  0.000    0.0    0.00 0.000000  1141M0  -400.0   800.0    89.59 0.100000    0.000    0.000    0.000  407.516 2.221 2907
Element:     141  0.000    0.0    0.00 0.000000  1124M0  -400.0   800.0   111.08 0.100000    0.000    0.000    0.000  405.391 2.208 2904
Element:     142  0.000    0.0    0.00 0.000000  1125M0  -400.0   800.0   111.30 0.100000    0.000    0.000    0.000  403.224 2.199 2906
Element:     143  0.000    0.0    0.00 0.000000  1140M0  -400.0   800.0    98.31 0.100000    0.000    0.000    0.000  401.122 2.186 2905
Element:     144  0.000    0.0    0.00 0.000000   855M0  -400.0   800.0    68.21 0.100000    0.000    0.000    0.000  398.762 2.197 2079
Element:     145  0.000    0.0    0.00 0.000000   838M0  -400.0   800.0    96.65 0.100000    0.000    0.000    0.000  396.653 2.185 2076
Element:     146  0.000    0.0    0.00 0.000000   839M0  -400.0   800.0    69.42 0.100000    0.000    0.000    0.000  394.515 2.176 2078
Element:     147  0.000    0.0    0.00 0.000000   854M0  -400.0   800.0   111.40 0.100000    0.000    0.000    0.000  392.430 2.163 2077
Element:     148  0.000    0.0    0.00 0.000000   823M0  -400.0   800.0    74.09 0.100000    0.000    0.000    0.000  390.312 2.154 2879
Element:     149  0.000    0.0    0.00 0.000000   806M0  -400.0   800.0    90.05 0.100000    0.000    0.000    0.000  388.250 2.141 2876
Element:     150  0.000    0.0    0.00 0.000000   807M0  -400.0   800.0    76.97 0.100000    0.000    0.000    0.000  386.150 2.131 2878
Element:     151  0.000    0.0    0.00 0.000000   822M0  -400.0   800.0   105.49 0.100000    0.000    0.000    0.000  384.113 2.118 2877
Element:     152  0.000    0.0    0.00 0.000000   983M0  -400.0   800.0    87.64 0.100000    0.000    0.000    0.000  381.851 2.133 2367
Element:     153  0.000    0.0    0.00 0.000000   966M0  -400.0   800.0   107.26 0.100000    0.000    0.000    0.000  379.802 2.120 2364
Element:     154  0.000    0.0    0.00 0.000000   967M0  -400.0   800.0   105.58 0.100000    0.000    0.000    0.000  377.729 2.111 2366
Element:     155  0.000    0.0    0.00 0.000000   982M0  -400.0   800.0    73.00 0.100000    0.000    0.000    0.000  375.705 2.098 2365
Element:     156  0.000    0.0    0.00 0.000000   951M0  -400.0   800.0    87.82 0.100000    0.000    0.000    0.000  373.651 2.089 2015
Element:     157  0.000    0.0    0.00 0.000000   934M0  -400.0   800.0   101.34 0.100000    0.000    0.000    0.000  371.652 2.076 2012
Element:     158  0.000    0.0    0.00 0.000000   935M0  -400.0   800.0    81.65 0.100000    0.000    0.000    0.000  369.615 2.067 2014
Element:     159  0.000    0.0    0.00 0.000000   950M0  -400.0   800.0    85.05 0.100000    0.000    0.000    0.000  367.641 2.054 2013
Element:     160  0.000    0.0    0.00 0.000000  1111M0  -400.0   800.0    82.75 0.100000    0.000    0.000    0.000  365.470 2.072 2623
Element:     161  0.000    0.0    0.00 0.000000  1094M0  -400.0   800.0    87.04 0.100000    0.000    0.000    0.000  363.480 2.058 2620
Element:     162  0.000    0.0    0.00 0.000000  1095M0  -400.0   800.0    76.43 0.100000    0.000    0.000    0.000  361.470 2.049 2622
Element:     163  0.000    0.0    0.00 0.000000  1110M0  -400.0   800.0   100.59 0.100000    0.000    0.000    0.000  359.505 2.036 2621
Element:     164  0.000    0.0    0.00 0.000000  1079M0  -400.0   800.0    82.22 0.100000    0.000    0.000    0.000  357.512 2.027 2335
Element:     165  0.000    0.0    0.00 0.000000  1062M0  -400.0   800.0   103.31 0.100000    0.000    0.000    0.000  355.572 2.014 2332
Element:     166  0.000    0.0    0.00 0.000000  1063M0  -400.0   800.0    73.52 0.100000    0.000    0.000    0.000  353.597 2.005 2334
Element:     167  0.000    0.0    0.00 0.000000  1078M0  -400.0   800.0    96.12 0.100000    0.000    0.000    0.000  351.683 1.992 2333
Element:     168  0.000    0.0    0.00 0.000000   919M0  -400.0   800.0    59.81 0.100000    0.000    0.000    0.000  349.598 2.012 2303
Element:     169  0.000    0.0    0.00 0.000000   902M0  -400.0   800.0    59.98 0.100000    0.000    0.000    0.000  347.665 1.998 2300
Element:     170  0.000    0.0    0.00 0.000000   903M0  -400.0   800.0    64.52 0.100000    0.000    0.000    0.000  345.714 1.990 2302
Element:     171  0.000    0.0    0.00 0.000000   918M0  -400.0   800.0    57.14 0.100000    0.000    0.000    0.000  343.806 1.976 2301
Element:     172  0.000    0.0    0.00 0.000000   887M0  -400.0   800.0    67.12 0.100000    0.000    0.000    0.000  341.872 1.967 2591
Element:     173  0.000    0.0    0.00 0.000000   870M0  -400.0   800.0    73.11 0.100000    0.000    0.000    0.000  339.990 1.955 2588
Element:     174  0.000    0.0    0.00 0.000000   871M0  -400.0   800.0    66.96 0.100000    0.000    0.000    0.000  338.073 1.946 2590
Element:     175  0.000    0.0    0.00 0.000000   886M0  -400.0   800.0    74.91 0.100000    0.000    0.000    0.000  336.218 1.932 2589
Element:     176  0.000    0.0    0.00 0.000000  1047M0  -400.0   800.0    91.46 0.100000    0.000    0.000    0.000  334.214 1.954 2047
Element:     177  0.000    0.0    0.00 0.000000  1030M0  -400.0   800.0    86.61 0.100000    0.000    0.000    0.000  332.336 1.941 2044
Element:     178  0.000    0.0    0.00 0.000000  1031M0  -400.0   800.0    65.12 0.100000    0.000    0.000    0.000  330.442 1.932 2046
Element:     179  0.000    0.0    0.00 0.000000  1046M0  -400.0   800.0    87.34 0.100000    0.000    0.000    0.000  328.590 1.919 2045
Element:     180  0.000    0.0    0.00 0.000000  1015M0  -400.0   800.0    76.07 0.100000    0.000    0.000    0.000  326.713 1.910 2655
Element:     181  0.000    0.0    0.00 0.000000   998M0  -400.0   800.0    96.66 0.100000    0.000    0.000    0.000  324.887 1.896 2652
Element:     182  0.000    0.0    0.00 0.000000   999M0  -400.0   800.0    79.30 0.100000    0.000    0.000    0.000  323.026 1.888 2654
Element:     183  0.000    0.0    0.00 0.000000  1014M0  -400.0   800.0    94.27 0.100000    0.000    0.000    0.000  321.226 1.875 2653
Element:     184  0.000    0.0    0.00 0.000000  1175M0  -400.0   800.0   100.15 0.100000    0.000    0.000    0.000  319.300 1.899 2943
Element:     185  0.000    0.0    0.00 0.000000  1158M0  -400.0   800.0    76.26 0.100000    0.000    0.000    0.000  317.473 1.885 2940
Element:     186  0.000    0.0    0.00 0.000000  1159M0  -400.0   800.0    62.12 0.100000    0.000    0.000    0.000  315.635 1.877 2942
Element:     187  0.000    0.0    0.00 0.000000  1174M0  -400.0   800.0    78.72 0.100000    0.000    0.000    0.000  313.836 1.863 2941
Element:     188  0.000    0.0    0.00 0.000000  1143M0  -400.0   800.0    84.74 0.100000    0.000    0.000    0.000  312.014 1.854 2911
Element:     189  0.000    0.0    0.00 0.000000  1126M0  -400.0   800.0    70.80 0.100000    0.000    0.000    0.000  310.242 1.840 2908
Element:     190  0.000    0.0    0.00 0.000000  1127M0  -400.0   800.0   118.93 0.100000    0.000    0.000    0.000  308.436 1.833 2910
Element:     191  0.000    0.0    0.00 0.000000  1142M0  -400.0   800.0    78.92 0.100000    0.000    0.000    0.000  306.691 1.818 2909
Element:     192  0.000    0.0    0.00 0.000000   857M0  -400.0   800.0    53.41 0.100000    0.000    0.000    0.000  304.836 1.845 2083
Element:     193  0.000    0.0    0.00 0.000000   840M0  -400.0   800.0    57.06 0.100000    0.000    0.000    0.000  303.062 1.831 2080
Element:     194  0.000    0.0    0.00 0.000000   841M0  -400.0   800.0    44.52 0.100000    0.000    0.000    0.000  301.276 1.823 2082
Element:     195  0.000    0.0    0.00 0.000000   856M0  -400.0   800.0    51.38 0.100000    0.000    0.000    0.000  299.530 1.810 2081
Element:     196  0.000    0.0    0.00 0.000000   825M0  -400.0   800.0    52.09 0.100000    0.000    0.000    0.000  297.760 1.801 2883
Element:     197  0.000    0.0    0.00 0.000000   808M0  -400.0   800.0    59.76 0.100000    0.000    0.000    0.000  296.040 1.787 2880
Element:     198  0.000    0.0    0.00 0.000000   809M0  -400.0   800.0    60.65 0.100000    0.000    0.000    0.000  294.287 1.779 2882
Element:     199  0.000    0.0    0.00 0.000000   824M0  -400.0   800.0    77.67 0.100000    0.000    0.000    0.000  292.594 1.765 2881
Element:     200  0.000    0.0    0.00 0.000000   985M0  -400.0   800.0    82.12 0.100000    0.000    0.000    0.000  290.807 1.794 2371
